index,build,test_index,RATE,SIZE,NTHREADS,BATCH,CAPACITY,LISTS_PER_CORE,MEMPOOL_GPU,PERSISTENT_KERNEL,RX-RATE,LOSE-RATE,run_index
2031,local,657,100,256,8,256,256,2,false, false,32.2258423808,0.56930709799597,0
2032,local,657,100,256,8,256,256,2,false, false,31.974710272,0.56963442819275,1
2033,local,657,100,256,8,256,256,2,false, false,32.0418834432,0.57894852096589,2
2034,local,658,100,512,8,256,256,2,false, false,40.6855221248,0.54233467963175,0
2035,local,658,100,512,8,256,256,2,false, false,40.4109099008,0.54319682503256,1
2036,local,658,100,512,8,256,256,2,false, false,40.5950685184,0.53857822456624,2
2037,local,659,100,1024,8,256,256,2,false, false,47.4975895552,0.50038288310743,0
2038,local,659,100,1024,8,256,256,2,false, false,47.6395610112,0.50061067114212,1
2039,local,659,100,1024,8,256,256,2,false, false,47.6666281984,0.49859620332792,2
2040,local,660,100,64,1,512,256,2,false, false,8.9342273536,0.65838037138236,0
2041,local,660,100,64,1,512,256,2,false, false,8.9642886144,0.65741170485171,1
2042,local,660,100,64,1,512,256,2,false, false,8.9467354112,0.65784751946053,2
2043,local,661,100,128,1,512,256,2,false, false,13.361716736,0.73952290074138,0
2044,local,661,100,128,1,512,256,2,false, false,13.3622161408,0.74102686174682,1
2045,local,661,100,128,1,512,256,2,false, false,13.4522036224,0.73929985491709,2
2046,local,662,100,256,1,512,256,2,false, false,16.4355270656,0.80466876894059,0
2047,local,662,100,256,1,512,256,2,false, false,16.4666238976,0.80557899013107,1
2048,local,662,100,256,1,512,256,2,false, false,16.4879149056,0.80490486056398,2
2049,local,663,100,512,1,512,256,2,false, false,18.319409152,0.79790356452105,0
2050,local,663,100,512,1,512,256,2,false, false,18.319304704,0.79742900510619,1
2051,local,663,100,512,1,512,256,2,false, false,18.2456946688,0.79826296426713,2
2052,local,664,100,1024,1,512,256,2,false, false,19.8642229248,0.79175242409683,0
2053,local,664,100,1024,1,512,256,2,false, false,19.9282835456,0.79117418360789,1
2054,local,664,100,1024,1,512,256,2,false, false,19.934384128,0.79115098570414,2
2055,local,665,100,64,2,512,256,2,false, false,11.0388828672,0.57683182164718,0
2056,local,665,100,64,2,512,256,2,false, false,11.0713244672,0.57563375655287,1
2057,local,665,100,64,2,512,256,2,false, false,10.9129616384,0.58169127666766,2
2058,local,666,100,128,2,512,256,2,false, false,15.2513598464,0.69949149944789,0
2059,local,666,100,128,2,512,256,2,false, false,15.3886544896,0.69701566562848,1
2060,local,666,100,128,2,512,256,2,false, false,15.2728312832,0.69915905058306,2
2061,local,667,100,256,2,512,256,2,false, false,19.3977622528,0.76064077899489,0
2062,local,667,100,256,2,512,256,2,false, false,19.4828398592,0.76289755350222,1
2063,local,667,100,256,2,512,256,2,false, false,19.5975626752,0.76096635204173,2
2064,local,668,100,512,2,512,256,2,false, false,23.0121504768,0.74237518562837,0
2065,local,668,100,512,2,512,256,2,false, false,22.743748608,0.74446879499527,1
2066,local,668,100,512,2,512,256,2,false, false,22.9178064896,0.74299299309185,2
2067,local,669,100,1024,2,512,256,2,false, false,25.339297792,0.73386152347632,0
2068,local,669,100,1024,2,512,256,2,false, false,24.8451219456,0.74019723685361,1
2069,local,669,100,1024,2,512,256,2,false, false,25.361068032,0.73394022231401,2
2070,local,670,100,64,4,512,256,2,false, false,10.835585536,0.5860815756474,0
2071,local,670,100,64,4,512,256,2,false, false,10.8257970688,0.58665976073836,1
2072,local,670,100,64,4,512,256,2,false, false,10.805423872,0.58761131108736,2
2073,local,671,100,128,4,512,256,2,false, false,15.0095325184,0.70510140871356,0
2074,local,671,100,128,4,512,256,2,false, false,15.204037632,0.70114374901672,1
2075,local,671,100,128,4,512,256,2,false, false,15.2162599936,0.7007742422226,2
2076,local,672,100,256,4,512,256,2,false, false,19.539090432,0.76246230892927,0
2077,local,672,100,256,4,512,256,2,false, false,19.7271779328,0.75683896194884,1
2078,local,672,100,256,4,512,256,2,false, false,19.4720137216,0.76072818532131,2
2079,local,673,100,512,4,512,256,2,false, false,23.531933696,0.73692485721498,0
2080,local,673,100,512,4,512,256,2,false, false,23.5337785344,0.736030789832,1
2081,local,673,100,512,4,512,256,2,false, false,23.3940361216,0.7388805024495,2
2082,local,674,100,1024,4,512,256,2,false, false,26.3720271872,0.7226518909487,0
2083,local,674,100,1024,4,512,256,2,false, false,26.4294834176,0.72224824372505,1
2084,local,674,100,1024,4,512,256,2,false, false,26.3786872832,0.72300193608901,2
2085,local,675,100,64,8,512,256,2,false, false,10.6629186048,0.59347094400375,0
2086,local,675,100,64,8,512,256,2,false, false,10.7085960704,0.59133987838035,1
2087,local,675,100,64,8,512,256,2,false, false,10.7291695616,0.59095750792062,2
2088,local,676,100,128,8,512,256,2,false, false,15.148777984,0.70188602044222,0
2089,local,676,100,128,8,512,256,2,false, false,15.0814835712,0.70389107100173,1
2090,local,676,100,128,8,512,256,2,false, false,15.0649356288,0.70367935709984,2
2091,local,677,100,256,8,512,256,2,false, false,19.8083684352,0.75807010587269,0
2092,local,677,100,256,8,512,256,2,false, false,19.7206816768,0.75875514804708,1
2093,local,677,100,256,8,512,256,2,false, false,19.7829177344,0.75628269640282,2
2094,local,678,100,512,8,512,256,2,false, false,23.8074564608,0.7327396202527,0
2095,local,678,100,512,8,512,256,2,false, false,23.6481605632,0.73580550125225,1
2096,local,678,100,512,8,512,256,2,false, false,23.7502418944,0.73385845900392,2
2097,local,679,100,1024,8,512,256,2,false, false,26.5505284096,0.72112046365319,0
2098,local,679,100,1024,8,512,256,2,false, false,26.56305152,0.72039513295964,1
2099,local,679,100,1024,8,512,256,2,false, false,26.5831489536,0.72123012865413,2
2100,local,680,100,64,1,1024,256,2,false, false,4.6152464896,0.83032344817202,0
2101,local,680,100,64,1,1024,256,2,false, false,4.6117576704,0.83046203739527,1
2102,local,680,100,64,1,1024,256,2,false, false,4.6146794496,0.82997974598035,2
2103,local,681,100,128,1,1024,256,2,false, false,4.7016030208,0.91088204348862,0
2104,local,681,100,128,1,1024,256,2,false, false,4.7014933504,0.91088942266276,1
2105,local,681,100,128,1,1024,256,2,false, false,4.7006041088,0.91088849701046,2
2106,local,682,100,256,1,1024,256,2,false, false,4.8357572608,0.94512182540336,0
2107,local,682,100,256,1,1024,256,2,false, false,4.839958528,0.9451687447026,1
2108,local,682,100,256,1,1024,256,2,false, false,4.8414728192,0.94501812501391,2
2109,local,683,100,512,1,1024,256,2,false, false,5.2215734272,0.94348533080291,0
2110,local,683,100,512,1,1024,256,2,false, false,5.221933056,0.94347850873823,1
2111,local,683,100,512,1,1024,256,2,false, false,5.2248154112,0.94346675072207,2
2112,local,684,100,1024,1,1024,256,2,false, false,5.3883092992,0.94358355079705,0
2113,local,684,100,1024,1,1024,256,2,false, false,5.3468454912,0.94401745821402,1
2114,local,684,100,1024,1,1024,256,2,false, false,5.4302695424,0.94316085844048,2
2115,local,685,100,64,2,1024,256,2,false, false,4.1837398528,0.84664110932547,0
2116,local,685,100,64,2,1024,256,2,false, false,4.1576399872,0.84761460728012,1
2117,local,685,100,64,2,1024,256,2,false, false,4.206555392,0.84571824123341,2
2118,local,686,100,128,2,1024,256,2,false, false,4.3811909632,0.91712878264717,0
2119,local,686,100,128,2,1024,256,2,false, false,4.3163556864,0.91834125816642,1
2120,local,686,100,128,2,1024,256,2,false, false,4.3855599616,0.91698046210232,2
2121,local,687,100,256,2,1024,256,2,false, false,4.7999762432,0.94565783805139,0
2122,local,687,100,256,2,1024,256,2,false, false,4.8156000256,0.94538750429948,1
2123,local,687,100,256,2,1024,256,2,false, false,4.812717056,0.9454021216748,2
2124,local,688,100,512,2,1024,256,2,false, false,5.2516917248,0.94314088778805,0
2125,local,688,100,512,2,1024,256,2,false, false,5.2324814848,0.94339041766916,1
2126,local,688,100,512,2,1024,256,2,false, false,5.2201361408,0.94352290101915,2
2127,local,689,100,1024,2,1024,256,2,false, false,5.5839506432,0.94146810497375,0
2128,local,689,100,1024,2,1024,256,2,false, false,5.6152727552,0.94109391867918,1
2129,local,689,100,1024,2,1024,256,2,false, false,5.6133812224,0.94109428327324,2
2130,local,690,100,64,4,1024,256,2,false, false,4.4653346304,0.83633466105014,0
2131,local,690,100,64,4,1024,256,2,false, false,4.4742803456,0.83587620826325,1
2132,local,690,100,64,4,1024,256,2,false, false,4.466289664,0.8360499467751,2
2133,local,691,100,128,4,1024,256,2,false, false,5.07343104,0.90419634278388,0
2134,local,691,100,128,4,1024,256,2,false, false,5.0891751424,0.90378934330574,1
2135,local,691,100,128,4,1024,256,2,false, false,5.0942683136,0.90363068918366,2
2136,local,692,100,256,4,1024,256,2,false, false,5.6889266176,0.93516125591377,0
2137,local,692,100,256,4,1024,256,2,false, false,5.7176651776,0.93469651479785,1
2138,local,692,100,256,4,1024,256,2,false, false,5.7065816064,0.9348897251257,2
2139,local,693,100,512,4,1024,256,2,false, false,6.3015632896,0.93149822542605,0
2140,local,693,100,512,4,1024,256,2,false, false,6.299621376,0.93154161492428,1
2141,local,693,100,512,4,1024,256,2,false, false,6.2529417216,0.93206631353216,2
2142,local,694,100,1024,4,1024,256,2,false, false,6.8015104,0.92855379947842,0
2143,local,694,100,1024,4,1024,256,2,false, false,6.8558938112,0.92793363786075,1
2144,local,694,100,1024,4,1024,256,2,false, false,6.850166784,0.92798286020287,2
2145,local,695,100,64,8,1024,256,2,false, false,4.480134144,0.83572252743593,0
2146,local,695,100,64,8,1024,256,2,false, false,4.4840162816,0.8354195983346,1
2147,local,695,100,64,8,1024,256,2,false, false,4.4936871936,0.83512134837053,2
2148,local,696,100,128,8,1024,256,2,false, false,5.0507507712,0.90456841717749,0
2149,local,696,100,128,8,1024,256,2,false, false,5.0694764544,0.90412327093512,1
2150,local,696,100,128,8,1024,256,2,false, false,5.0586820608,0.90425951541522,2
2151,local,697,100,256,8,1024,256,2,false, false,5.6674961408,0.93539079666454,0
2152,local,697,100,256,8,1024,256,2,false, false,5.6353599488,0.93579557691718,1
2153,local,697,100,256,8,1024,256,2,false, false,5.6473853952,0.93570063390682,2
2154,local,698,100,512,8,1024,256,2,false, false,6.2726598656,0.93190307163968,0
2155,local,698,100,512,8,1024,256,2,false, false,6.2643859456,0.93200927161714,1
2156,local,698,100,512,8,1024,256,2,false, false,6.3043862528,0.93155333295685,2
2157,local,699,100,1024,8,1024,256,2,false, false,6.7503816704,0.92908127046327,0
2158,local,699,100,1024,8,1024,256,2,false, false,6.7385532416,0.9292155696656,1
2159,local,699,100,1024,8,1024,256,2,false, false,6.7519471616,0.92902196578922,2
2160,local,700,100,64,1,64,256,4,false, false,3.7806587904,0.8570557864589,0
2161,local,700,100,64,1,64,256,4,false, false,3.7833293824,0.85679490128804,1
2162,local,700,100,64,1,64,256,4,false, false,3.7856462336,0.85666982272551,2
2163,local,701,100,128,1,64,256,4,false, false,7.1543773184,0.86167164756485,0
2164,local,701,100,128,1,64,256,4,false, false,7.1844028416,0.86106549232146,1
2165,local,701,100,128,1,64,256,4,false, false,7.1878912,0.86100365404199,2
2166,local,702,100,256,1,64,256,4,false, false,9.7349046272,0.89104498166484,0
2167,local,702,100,256,1,64,256,4,false, false,9.7282963456,0.89178707755452,1
2168,local,702,100,256,1,64,256,4,false, false,9.7408815104,0.89223530079542,2
2169,local,703,100,512,1,64,256,4,false, false,12.3382431744,0.86908271375825,0
2170,local,703,100,512,1,64,256,4,false, false,12.3813502976,0.86869542509035,1
2171,local,703,100,512,1,64,256,4,false, false,12.3853205504,0.86864881868097,2
2172,local,704,100,1024,1,64,256,4,false, false,17.9698212864,0.81320553053853,0
2173,local,704,100,1024,1,64,256,4,false, false,17.8068340736,0.81498378150359,1
2174,local,704,100,1024,1,64,256,4,false, false,17.8817859584,0.81409395489587,2
2175,local,705,100,64,2,64,256,4,false, false,6.7582542848,0.73992663042018,0
2176,local,705,100,64,2,64,256,4,false, false,6.8024010752,0.73831614691965,1
2177,local,705,100,64,2,64,256,4,false, false,6.7820300288,0.7391323971453,2
2178,local,706,100,128,2,64,256,4,false, false,13.1000740864,0.74588398430465,0
2179,local,706,100,128,2,64,256,4,false, false,13.1521937408,0.74490395217923,1
2180,local,706,100,128,2,64,256,4,false, false,13.116400128,0.74560422778996,2
2181,local,707,100,256,2,64,256,4,false, false,17.031108608,0.8003682426575,0
2182,local,707,100,256,2,64,256,4,false, false,17.0182813696,0.79868321447747,1
2183,local,707,100,256,2,64,256,4,false, false,16.9970239488,0.80350776644448,2
2184,local,708,100,512,2,64,256,4,false, false,23.701854208,0.74847702404272,0
2185,local,708,100,512,2,64,256,4,false, false,23.94610688,0.74602519123503,1
2186,local,708,100,512,2,64,256,4,false, false,23.8692483072,0.74684449830465,2
2187,local,709,100,1024,2,64,256,4,false, false,27.9006871552,0.71001058364608,0
2188,local,709,100,1024,2,64,256,4,false, false,28.0711225344,0.70828973549883,1
2189,local,709,100,1024,2,64,256,4,false, false,28.0425775104,0.70852471450773,2
2190,local,710,100,64,4,64,256,4,false, false,10.8289688064,0.58041560347159,0
2191,local,710,100,64,4,64,256,4,false, false,10.8334637056,0.58025602164117,1
2192,local,710,100,64,4,64,256,4,false, false,10.8193127936,0.58081986302852,2
2193,local,711,100,128,4,64,256,4,false, false,19.9773087744,0.59126430642136,0
2194,local,711,100,128,4,64,256,4,false, false,19.949390336,0.59129259989432,1
2195,local,711,100,128,4,64,256,4,false, false,20.0006332416,0.59110583805567,2
2196,local,712,100,256,4,64,256,4,false, false,27.6599119872,0.64885177310815,0
2197,local,712,100,256,4,64,256,4,false, false,26.9557061632,0.6591904381132,1
2198,local,712,100,256,4,64,256,4,false, false,28.495240192,0.63665352302891,2
2199,local,713,100,512,4,64,256,4,false, false,22.8161765376,0.75799647637559,0
2200,local,713,100,512,4,64,256,4,false, false,22.4797868032,0.76157633962251,1
2201,local,713,100,512,4,64,256,4,false, false,22.80573952,0.75809835147842,2
2202,local,714,100,1024,4,64,256,4,false, false,24.0318242816,0.75018297677285,0
2203,local,714,100,1024,4,64,256,4,false, false,23.4346356736,0.75273686977911,1
2204,local,714,100,1024,4,64,256,4,false, false,23.9722504192,0.75089147190608,2
2205,local,715,100,64,8,64,256,4,false, false,9.536406528,0.63105194363158,0
2206,local,715,100,64,8,64,256,4,false, false,9.582724864,0.62920087826901,1
2207,local,715,100,64,8,64,256,4,false, false,9.5619588096,0.6299758834761,2
2208,local,716,100,128,8,64,256,4,false, false,15.840334336,0.68660529345859,0
2209,local,716,100,128,8,64,256,4,false, false,15.8557005824,0.68655212001318,1
2210,local,716,100,128,8,64,256,4,false, false,15.8308100096,0.687191387994,2
2211,local,717,100,256,8,64,256,4,false, false,29.9005696,0.61403549126449,0
2212,local,717,100,256,8,64,256,4,false, false,29.9063058432,0.61054099386608,1
2213,local,717,100,256,8,64,256,4,false, false,29.6893489152,0.61740118681133,2
2214,local,718,100,512,8,64,256,4,false, false,39.04892928,0.58432988687442,0
2215,local,718,100,512,8,64,256,4,false, false,39.3267339264,0.58042814366536,1
2216,local,718,100,512,8,64,256,4,false, false,39.2582569984,0.58111881948116,2
2217,local,719,100,1024,8,64,256,4,false, false,23.8810406912,0.75181577494374,0
2218,local,719,100,1024,8,64,256,4,false, false,23.959568384,0.75101914377357,1
2219,local,719,100,1024,8,64,256,4,false, false,23.8901723136,0.75172042624987,2
2220,local,720,100,64,1,128,256,4,false, false,7.5015249408,0.71027082750771,0
2221,local,720,100,64,1,128,256,4,false, false,7.5010093568,0.71032998160929,1
2222,local,720,100,64,1,128,256,4,false, false,7.443209216,0.71266363733709,2
2223,local,721,100,128,1,128,256,4,false, false,14.933942272,0.70766402550581,0
2224,local,721,100,128,1,128,256,4,false, false,14.942439936,0.70703482841461,1
2225,local,721,100,128,1,128,256,4,false, false,14.92800256,0.70700468886477,2
2226,local,722,100,256,1,128,256,4,false, false,23.3699172352,0.71123279173881,0
2227,local,722,100,256,1,128,256,4,false, false,23.376297984,0.71335903972558,1
2228,local,722,100,256,1,128,256,4,false, false,23.3127878656,0.71684273140147,2
2229,local,723,100,512,1,128,256,4,false, false,30.5085333504,0.67626098744633,0
2230,local,723,100,512,1,128,256,4,false, false,30.5086160896,0.67634439908459,1
2231,local,723,100,512,1,128,256,4,false, false,30.4600117248,0.67677128265155,2
2232,local,724,100,1024,1,128,256,4,false, false,37.5600472064,0.60962343210945,0
2233,local,724,100,1024,1,128,256,4,false, false,37.5500537856,0.60982722460733,1
2234,local,724,100,1024,1,128,256,4,false, false,37.4836953088,0.61048421881187,2
2235,local,725,100,64,2,128,256,4,false, false,13.7508468736,0.46653218447545,0
2236,local,725,100,64,2,128,256,4,false, false,13.6954456576,0.46878042875635,1
2237,local,725,100,64,2,128,256,4,false, false,13.6458938368,0.47068621562425,2
2238,local,726,100,128,2,128,256,4,false, false,24.8219644928,0.47132089077526,0
2239,local,726,100,128,2,128,256,4,false, false,24.84090368,0.46956803313474,1
2240,local,726,100,128,2,128,256,4,false, false,24.8590298112,0.46926002544362,2
2241,local,727,100,256,2,128,256,4,false, false,29.8153293824,0.60849311349752,0
2242,local,727,100,256,2,128,256,4,false, false,28.5145708544,0.63972762877005,1
2243,local,727,100,256,2,128,256,4,false, false,29.0680334336,0.62976115677448,2
2244,local,728,100,512,2,128,256,4,false, false,41.735569408,0.54851869007861,0
2245,local,728,100,512,2,128,256,4,false, false,41.873207296,0.54116154360729,1
